categoryID,brandName,displayName,heroImage,productId,rating,reviews,longDescription,brandID,ingredientDesc,listPrice,quickLookDescription,lovesCount,fullSiteProductUrl
foundation-makeup,Anastasia Beverly Hills,Matte Cream Contour & Highlight Sticks,https://www.sephora.com/productimages/sku/s1852409-main-zoom.jpg?imwidth=270,P410504,3.4315,1868,"Entrepreneur and industry icon Anastasia Soare believed that the same balance found in art and nature could also be applied directly to the human face, creating aesthetic harmony. With the idea that brows should be shaped according to an individual’s bone structure, Anastasia developed her line of award-winning brow products and signature Golden Ratio® Eyebrow Shaping Method. Carving out a new category in the industry, this patented three-step technique for crafting personalized brows has become a modern-day beauty essential.""One brow does not fit all. This is the entire foundation of Anastasia Beverly Hills. Using the Golden Ratio® Method, the shape of the eyebrow is tailored to each individual’s face and unique bone structure. In just three steps, your personalized brows will outlast any trend.""—Anastasia Soare, CEO & Founder",anastasia-beverly-hills,"Phenyl Trimethicone, Dimethicone, Isononyl Isononanoate, Silica, Bis-Diglyceryl Polyacyladipate-2, Ozokerite, Polymethyl Methacrylate, Triisodecyl Trimellitate, Polyethylene, Microcrystalline Wax/Cera Microcristallina, Euphorbia Cerifera (Candelilla) Wax/Candelilla Cera, Kaolin, Ethylhexyl Palmitate, Isopropyl Myristate, Isostearic Acid, Lecithin, Limnanthes Alba (Meadowfoam) Seed Oil, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Magnesium Silver Phosphate, Tocopheryl Acetate. May Contain (+/-): Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).",25.0," A multitasking, light-to-full-coverage cream stick foundation with a natural-looking, demi-matte finish.",95424.0,
foundation-makeup,Lancôme,Teint Idole Ultra Wear 5-In-1 Foundation Stick,https://www.sephora.com/productimages/sku/s2423077-main-zoom.jpg?imwidth=270,P468688,4.4815,1107,,,,,,0.0,
foundation-makeup,Urban Decay,All Nighter Liquid Foundation,https://www.sephora.com/productimages/sku/s1847508-main-zoom.jpg?imwidth=270,P410548,3.4262,3632,,,,,,0.0,
foundation-makeup,CLINIQUE,Even Better Glow™ Light Reflecting Makeup Broad Spectrum SPF 15 Foundation,https://www.sephora.com/productimages/sku/s1953587-main-zoom.jpg?imwidth=270,P422881,4.3028,142,"Maximum Results | Allergy-tested, 100 percent fragrance-free, and always formulated for maximum results—without irritation. Clinique avoids using allergens, irritants, and ingredients that can age or harm skin, while never sacrificing one bit of the effectiveness you need.",clinique,"-Octinoxate 6.0%, Titanium Dioxide 3.8%, Zinc Oxide 3.0%: Sunscreen.<br><br>Water, Methyl Trimethicone, Phenyl Trimethicone, Triethylhexanoin, Dimethicone, Butylene Glycol, Trimethylsiloxysilicate, Peg-10 Dimethicone, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Aluminum Hydroxide, C12-15 Alkyl Benzoate, Glycerin, Citrus Grandis (Grapefruit) Peel Extract, Betula Alba (Birch) Bark Extract, Saccharomyces Lysate Extract, Camellia Sinensis Leaf Extract, Astrocaryum Murumuru Seed Butter, Yeast Extract, Salicylic Acid, Sodium Hyaluronate, Caprylyl Glycol, Jojoba Esters, Sodium Myristoyl Sarcosinate, Sodium Chloride, Tocopheryl Acetate, Acetyl Glucosamine, Caprylyl Methicone, Polyglyceryl-6 Polyricinoleate, Methicone, Dimethicone Crosspolymer-3, Lecithin, Magnesium Ascorbyl Phosphate, Tetrahexyldecyl Ascorbate, Disteardimonium Hectorite, Isopropyl Titanium Triisostearate, Laureth-7  Dipropylene Glycol, Dimethicone/Peg-10/15 Crosspolymer, Disodium Edta, Phenoxyethanol. [+/- Mica, Titanium Dioxide (Ci 77891), Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77492), Iron Oxides (Ci 77491), Iron Oxides (Ci 77499)]. ",31.0,A dermatologist-developed foundation that perfects and continuously supports skin’s radiance and texture.,21494.0,
foundation-makeup,Bobbi Brown,Skin Foundation Stick,https://www.sephora.com/productimages/sku/s1587468-main-zoom.jpg?imwidth=270,P270549,4.1828,1247,,,,,,0.0,
foundation-makeup,Dr. Dennis Gross Skincare,Instant Radiance Sun Defense Sunscreen Broad Spectrum SPF 40,https://www.sephora.com/productimages/sku/s1809227-main-zoom.jpg?imwidth=270,P409706,3.6667,66,"Dr. Dennis Gross Skincare™ is a dermatologist-founded brand driven by clinical results.  With every product we take a research-backed approach and formulate with pharmaceutical-grade active ingredients to ensure superior results, without irritation. Dr. Gross is an unwavering advocate for his patients, consumers, and humanity, bound by the Hippocratic Oath to do no harm. His mission – and ours–is to improve your skin health, how it looks, but most importantly how it makes you feel.  We are cruelty-free, vegan, paraben-free, phthalate-free, and sulfate-free.  Our #1 priority is to ensure efficacy without ever compromising safety.",dr-dennis-gross-skincare,"-Titanium Dioxide 4.9%, Zinc Oxide 4.42%.<br><br>Water, Glycerin, Isononyl Isononanoate, Pentylene Glycol, Carthamus Tinctorius (Safflower) Seed Oil, Olea Europaea (Olive) Fruit Oil, C12-15 Alkyl Benzoate, Coconut Alkanes, Butylene Glycol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Ascorbyl Glucoside, Melatonin, Tocopherol, Nordihydroguaiaretic Acid, Sodium Hyaluronate, Saccharide Isomerate, Phospholipids, Sphingolipids, Oleanolic Acid, Palmitoyl Tripeptide-38, Tocopheryl Acetate, Boerhavia Diffusa Root Extract, Tetrahexyldecyl Ascorbate, Sodium PCA, Glycolic Acid, Echium Plantagineum Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Xanthan Gum, Hydrogenated Lecithin, Coco-Caprylate/Caprate, Bis-Ethylhexyl Hydroxydimethoxy Benzylmalonate, Propanediol, Isopropyl Titanium Triisostearate, Sodium Hydroxide, Isohexadecane, Caprylyl Glycol, Carbomer, Polyhydroxystearic Acid, Stearic Acid, Tromethamine, Acrylates/Carbamate Copolymer, Aluminum Hydroxide, Polysorbate 60, Hydroxypropyl Cyclodextrin, Disodium EDTA, Citric Acid, Sodium Citrate, Citrus Aurantium Dulcis (Orange) Oil, Citrus Aurantium Dulcis (Orange) Peel Extract, Phenoxyethanol, Benzyl Alcohol, Potassium Sorbate, Sodium Benzoate. May Contain (+/-): Titanium Dioxide (CI 77891), Mica (CI 77019), Iron Oxides (CI 77491, CI 77492, CI 77499).",42.0,"An illuminating, color-correcting and skin-blending tinted moisturizer that provides a flawless complexion while defending skin against harmful free radicals and UVA/UVB rays.",9028.0,
foundation-makeup,Urban Decay,Stay Naked Weightless Foundation,https://www.sephora.com/productimages/sku/s2246932-main-zoom.jpg?imwidth=270,P447143,4.1194,2144,,,,,,0.0,
foundation-makeup,Estée Lauder,Double Wear Sheer Long-Wear Makeup SPF 19,https://www.sephora.com/productimages/sku/s2479376-main-zoom.jpg?imwidth=270,P475536,4.1892,481,,,,,,0.0,
foundation-makeup,IT Cosmetics,Bye Bye Redness Neutralizing Color-Correcting Cream,https://www.sephora.com/productimages/sku/s1868231-main-zoom.jpg?imwidth=270,P411393,4.1711,988,,,,,,0.0,
foundation-makeup,ONE/SIZE by Patrick Starrr,Turn Up The Base Versatile Powder Foundation - Stage White,https://www.sephora.com/productimages/sku/s2728228-main-zoom.jpg?imwidth=270&pb=allure-best-2021-badge,P507876,4.8333,6,,,,,,0.0,
foundation-makeup,TOM FORD,Traceless Soft Matte Foundation,https://www.sephora.com/productimages/sku/s2367290-main-zoom.jpg?imwidth=270,P459506,4.3426,1290,,,,,,0.0,
foundation-makeup,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.sephora.com/productimages/sku/s2254282-main-zoom.jpg?imwidth=270,P447122,2.6566,99,,,,,,0.0,
foundation-makeup,Kosas,Tinted Face Oil Comfy Skin Tint,https://www.sephora.com/productimages/sku/s2193613-main-zoom.jpg?imwidth=270&pb=2020-03-allure-clean-2019,P441884,3.6427,1811,,,,,,0.0,
foundation-makeup,tarte,Amazonian Clay BB Tinted Moisturizer Broad Spectrum SPF 20 Sunscreen,https://www.sephora.com/productimages/sku/s759779-main-zoom.jpg?imwidth=270,P67617,4.2234,2605,,,,,,0.0,
foundation-makeup,Lancôme,DUAL FINISH – Multi-tasking Longwear Powder Foundation,https://www.sephora.com/productimages/sku/s135558-main-zoom.jpg?imwidth=270,P54419,4.3305,1177,,,,,,0.0,
concealer,MAKEUP BY MARIO,SurrealSkin™ Awakening Concealer,https://www.sephora.com/productimages/sku/s2795987-main-zoom.jpg?imwidth=270,P507792,4.0764,1807,"Created by Master Makeup Artist Mario Dedivanovic, MAKEUP BY MARIO features pro formulas and tools in the most universal shades and easy-to-use textures. Infused with Mario’s philosophies and techniques, each product is crafted to provide an effortless makeup experience and inspired artistry.",makeup-by-mario,"-Caffeine: Reduces the look of puffiness and dark circles.​ <br>-Fermented Marine Micro-Organisms: Smooth skin with a collagen like stimulation and a tightening effect.<br><br>Water/Aqua / Eau, Phenylisopropyl Dimethicone, Isododecane, Trimethylsiloxysilicate, Butylene Glycol, Dimethicone, Cetyl Peg/Ppg-10/1 Dimethicone, Coconut Alkanes, Peg-10 Dimethicone, Methyl Methacrylate Crosspolymer, Sodium Chloride, Squalane, Caffeine, Tocopherol, Coco-Caprylate/Caprate, Dimethicone/Vinyl Dimethicone Crosspolymer, Aluminum Dimyristate, Disodium Stearoyl Glutamate, Disteardimonium Hectorite, Saccharide Isomerate, Triethoxycaprylylsilane, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Ethylhexylglycerin, Phenoxyethanol. May contain: Titanium dioxide (ci 77891), iron oxides (ci 77491, ci 77492, ci 77499), bismuth oxychloride (ci 77163).",29.0,"A pro-performance, multiuse concealer that visibly lifts, blurs, and brightens your under-eyes and complexion for an awakened appearance.<br>",112176.0,
concealer,Sephora Favorites,Complexion Try-On Sample Bag With Redeemable Voucher,https://www.sephora.com/productimages/sku/s2823409-main-zoom.jpg?imwidth=270,P514455,3.5833,12,,,,,,0.0,
concealer,Hourglass,Vanish™ Airbrush Concealer,https://www.sephora.com/productimages/sku/s2303006-main-zoom.jpg?imwidth=270,P454042,4.2573,2899,,,,,,0.0,
concealer,NARS,Radiant Creamy Concealer with Medium Coverage,https://www.sephora.com/productimages/sku/s2172310-main-zoom.jpg?imwidth=270,P377873,4.32,14599,,,,,,0.0,
concealer,Tower 28 Beauty,Swipe All-Over Hydrating Serum Concealer,https://www.sephora.com/productimages/sku/s2697670-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P507142,4.339,2012,,,,,,0.0,
concealer,Kosas,Revealer Super Creamy + Brightening Concealer with Caffeine and Hyaluronic Acid,https://www.sephora.com/productimages/sku/s2737351-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P456151,3.9174,5434,"Makeup For Skincare Freaks. Sheena Yaitanes created Kosas in 2015. It’s quick, easy, really-works makeup that also doubles as skincare—packed with clean treatment ingredients. Because taking care of your skin includes the makeup that you put on it.",kosas,"-Caffeine and Pink Algae Extract: Fights dark circles, puffiness, and dullness.<br>-Hyaluronic Acid and Peptides: Hydrate and visibly plump for supple, juicy skin. <br>-Arnica and Panthenol: The ultimate skin-calming tool for blemishes and redness.<br><br>Aqua/Water/Eau, Caprylic/Capric Triglyceride, Mica, Octyldodecanol, Polyglyceryl-2 Dipolyhydroxystearate, Ethylhexyl Olivate, Undecane, Glycerin, Polyhydroxystearic Acid, Polyglyceryl-3 Diisostearate, Galactoarabinan, Helianthus Annuus (Sunflower) Seed Cera (Wax), Tridecane, Propanediol, Lecithin, Glyceryl Oleate, Pentylene Glycol, Panthenol, Sodium Hyaluronate, Palmitoyl Tripeptide-5, Caffeine, Squalane, Dunaliella Salina (Algae) Extract, Tocopherol, Maltodextrin, Arnica Montana (Arnica) Flower Extract, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Oil, Foeniculum Vulgare (Fennel) Fruit Oil,  Potassium Sorbate, Sodium Benzoate, Glycine Soja (Soybean) Oil, Phenethyl Alcohol, Ascorbyl Palmitate, Hydrogenated Palm Glycerides Citrate, Phytosterols  [May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499)]<br><br><i>The list of ingredients is subject to change, please consult the packaging of the product purchased.</i>",30.0,"<p>A super creamy, skincare-packed clean concealer with medium coverage and a fresh, hydrated, radiant finish. Non-comedogenic. Safe for sensitive skin.</p>",826629.0,
concealer,Too Faced,Born This Way Super Coverage Multi-Use Concealer,https://www.sephora.com/productimages/sku/s2084408-main-zoom.jpg?imwidth=270,P432298,4.2729,4935,,,,,,0.0,
concealer,HAUS LABS BY LADY GAGA,Triclone Skin Tech Hydrating + De-puffing Concealer with Fermented Arnica,https://www.sephora.com/productimages/sku/s2696920-main-zoom.jpg?imwidth=270&pb=allure-2024-bestofbeauty,P507110,4.2398,1464,,,,,,0.0,
concealer,HUDA BEAUTY,#FauxFilter Matte Buildable Coverage Waterproof Concealer,https://www.sephora.com/productimages/sku/s2577781-main-zoom.jpg?imwidth=270&pb=allure-2024-bestofbeauty,P500309,4.6334,6561,Celebrity makeup artist and beauty blogger Huda Kattan joined forces with her sisters Alya and Mona Kattan to create a brand dedicated to empowering beauty in everyone. Huda Beauty’s new curated makeup collection follows the success of its hand-designed lashes.,huda-beauty,"-Vitamin E and Sweet Almond Oil: Condition and care for the delicate under-eye skin.<br><br>Water/Aqua/Eau, Cyclopentasiloxane, Talc, Propanediol, Dimethicone, Phenyl Trimethicone, Trimethylsiloxysilicate, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Phenylisopropyl Dimethicone, Caprylyl Methicone, Hdi/Trimethylol Hexyllactone Crosspolymer, C20-24 Alkyl Dimethicone, Synthetic Fluorphlogopite, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Tocopherol, Tocopheryl Acetate, Ethylhexylglycerin, Sodium Chloride, Aluminum Hydroxide, Hydrogen Dimethicone, Isododecane, Dimethicone Crosspolymer, Sodium Gluconate, Dimethicone/Peg-10/15 Crosspolymer, Disteardimonium Hectorite, Silica, Tin Oxide, Phenoxyethanol, Iron Oxides/Ci 77491, Iron Oxides/Ci 77492, Iron Oxides/Ci 77499, Titanium Dioxide/Ci 77891.",31.0,"<p>A waterproof, fragrance-free, transfer proof concealer with buildable medium to full coverage, and Vitamin E to visibly blur, brighten, and conceal.</p>",320241.0,
concealer,SEPHORA COLLECTION,Best Skin Ever Full Coverage Multi-Use Hydrating Concealer,https://www.sephora.com/productimages/sku/s2525491-main-zoom.jpg?imwidth=270&pb=2023-03-sephora-value-2023,P500453,3.9925,795,,,,,,0.0,
concealer,NARS,Soft Matte Complete Full Coverage Longwear Concealer,https://www.sephora.com/productimages/sku/s2371425-main-zoom.jpg?imwidth=270,P416200,4.4516,3109,"Makeup artist. Photographer. Iconoclast. Creative visionary François Nars launched NARS Cosmetics with 12 cult-favorite lipsticks in 1994, inspiring self-expression, creativity, and artistry with uncompromising pigment purity and imaginative color. Today, NARS’ boundary-pushing approach manifests from the pigments to the products to the photographed campaigns, shot by François himself—bringing high-fashion, high-style, and forward thinking to beauty. “Play and try to be a little bit daring. Break the rules.” –FRANÇOIS NARSFOUNDER & CREATIVE DIRECTOR OF NARS Cosmetics",nars,"Dimethicone, Water/Aqua/Eau, Glycerin, Nylon-12, Butylene Glycol, Paraffin, Dimethicone/Vinyl Dimethicone Crosspolymer, Dicaprylyl Carbonate, Peg-10 Dimethicone, Sorbitan Sesquiisostearate, Peg-400, Silica, Aluminum Hydroxide, Polysilicone-2, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Barium Sulfate, Distearyldimonium Chloride, Palmitic Acid, Hydrogen Dimethicone, Palmitoyl Tripeptide-5, Tocopheryl Acetate, Ascorbic Acid, Retinyl Palmitate, Alumina, Sodium Acetylated Hyaluronate, Tocopherol, Phenoxyethanol, [+/- (May Contain/Peut Contenir): Bismuth Oxychloride (Ci 77163), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Mica, Titanium Dioxide (Ci 77891)]",32.0,"A full-coverage, oil-free concealer that conceals and blurs imperfections with a soft-matte, natural-looking finish.",647842.0,
concealer,MERIT,The Minimalist Perfecting Complexion Foundation and Concealer Stick,https://www.sephora.com/productimages/sku/s2791861-main-zoom.jpg?imwidth=270&pb=clean-at-sephora,P468694,3.9665,2505,,,,,,0.0,
concealer,NATASHA DENONA,Hy-Glam Brightening & Hydrating Medium to Full Coverage Crease Proof Serum Concealer,https://www.sephora.com/productimages/sku/s2671618-main-zoom.jpg?imwidth=270,P505800,4.4589,828,,,,,,0.0,
concealer,Saie,Slip Tint Radiant All-Over Concealer with Niacinamide,https://www.sephora.com/productimages/sku/s2752111-main-zoom.jpg?imwidth=270&pb=clean-planet-aware,P510438,4.2665,409,,,,,,0.0,
concealer,Rare Beauty by Selena Gomez,Liquid Touch Brightening Concealer,https://www.sephora.com/productimages/sku/s2362028-main-zoom.jpg?imwidth=270,P64546856,4.1743,2347,"Created by Selena Gomez, Rare Beauty is challenging unrealistic standards of perfection. In Selena’s own words, “It’s not about being someone else, but being who you are.” This is makeup made to feel good in, without hiding what makes you unique. Airy and breathable, our skin-loving formulas go on easy for adjustable coverage and a fresh finish that always looks like you.",rare-beauty-by-selena-gomez,"Water/Aqua/Eau, Dimethicone, Hydrogenated Didecene, Cetyl PEG/PPG-10/1 Dimethicone, Propanediol, Glycerin, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Boron Nitride, Polyglyceryl-4 Isostearate, Trimethylsiloxysilicate, Isododecane, Disodium Stearoyl Glutamate, Disteardimonium Hectorite, Hydroxyacetophenone, Oryza Sativa (Rice) Bran Wax, Sodium Chloride, Dimethicone Crosspolymer, Helianthus Annuus (Sunflower) Seed Oil, Caprylyl Glycol, 1,2-Hexanediol, Phenyl Trimethicone, Tocopheryl Acetate, Aluminum Hydroxide, Trisodium Ethylenediamine Disuccinate, Dimethiconol, Decyl Glucoside, Gardenia Florida Fruit Extract, Hexylene Glycol, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Phenoxyethanol, [+/- MAY CONTAIN / PEUT CONTENIR : Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499)].",22.0,"A lightweight, hydrating concealer with cake-free, medium-to-full coverage that lasts while brightening skin with a radiant finish.",427460.0,
concealer,Lancôme,Teint Idole Ultra Wear All Over Full Coverage Concealer,https://www.sephora.com/productimages/sku/s2466944-main-zoom.jpg?imwidth=270,P473717,4.5522,4127,"Lancôme epitomizes the French Touch with effortless, Parisian-chic beauty. With luxurious textures, cutting-edge active ingredients, high-potency pigments, and sensual fragrances, everyone can feel unique, empowered, and chic.",lancome,"-Moringa Seed: Known to protect against urban aggressors.<br>-Rose Extract: Known for locking in moisture.<br>-Water Lily Extract: Known for soothing skin and redness.<br><br>Aqua/Water, Undecane, Dimethicone, Glycerin, Tridecane, Polyglyceryl-4 Isostearate, Pentylene Glycol, Cetyl Peg/Ppg-10/1 Dimethicone, Hexyl Laurate, Magnesium Sulfate, Disteardimonium Hectorite, Rosa Gallica Flower Extract, Helianthus Annuus Seed Oil/Sunflower Seed Oil, Moringa Oleifera Seed Extract, Nymphaea Alba Flower Extract, Isobutane, Sorbitol, Trihydroxystearin, Cellulose Gum, Aluminum Hydroxide, Disodium Phosphate, Disodium Stearoyl Glutamate, Propanediol, Propylene Glycol, Citric Acid, Acetylated Glycol Stearate, Ethylhexylglycerin, Acrylonitrile/Methyl Methacrylate/Vinylidene Chloride Copolymer, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol.",29.0,"A hydrating, lightweight, full-coverage concealer that brightens the look of dark circles and covers imperfections without creasing or caking.",173254.0,
